instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
17288450,67533,BANKNIFTY26APR56200PE,BANKNIFTY,0,28/04/26,56200,0.05,30,PE,NFO-OPT,NFO
17287682,67530,BANKNIFTY26APR56100CE,BANKNIFTY,0,28/04/26,56100,0.05,30,CE,NFO-OPT,NFO
17287938,67531,BANKNIFTY26APR56100PE,BANKNIFTY,0,28/04/26,56100,0.05,30,PE,NFO-OPT,NFO
17287170,67528,BANKNIFTY26APR56000CE,BANKNIFTY,0,28/04/26,56000,0.05,30,CE,NFO-OPT,NFO
17287426,67529,BANKNIFTY26APR56000PE,BANKNIFTY,0,28/04/26,56000,0.05,30,PE,NFO-OPT,NFO
17286658,67526,BANKNIFTY26APR55900CE,BANKNIFTY,0,28/04/26,55900,0.05,30,CE,NFO-OPT,NFO
17286914,67527,BANKNIFTY26APR55900PE,BANKNIFTY,0,28/04/26,55900,0.05,30,PE,NFO-OPT,NFO
17286146,67524,BANKNIFTY26APR55800CE,BANKNIFTY,0,28/04/26,55800,0.05,30,CE,NFO-OPT,NFO
17286402,67525,BANKNIFTY26APR55800PE,BANKNIFTY,0,28/04/26,55800,0.05,30,PE,NFO-OPT,NFO
17285634,67522,BANKNIFTY26APR55700CE,BANKNIFTY,0,28/04/26,55700,0.05,30,CE,NFO-OPT,NFO
17285890,67523,BANKNIFTY26APR55700PE,BANKNIFTY,0,28/04/26,55700,0.05,30,PE,NFO-OPT,NFO
17285122,67520,BANKNIFTY26APR55600CE,BANKNIFTY,0,28/04/26,55600,0.05,30,CE,NFO-OPT,NFO
17285378,67521,BANKNIFTY26APR55600PE,BANKNIFTY,0,28/04/26,55600,0.05,30,PE,NFO-OPT,NFO
17284098,67516,BANKNIFTY26APR55500CE,BANKNIFTY,0,28/04/26,55500,0.05,30,CE,NFO-OPT,NFO
17284866,67519,BANKNIFTY26APR55500PE,BANKNIFTY,0,28/04/26,55500,0.05,30,PE,NFO-OPT,NFO
17283586,67514,BANKNIFTY26APR55400CE,BANKNIFTY,0,28/04/26,55400,0.05,30,CE,NFO-OPT,NFO
17283842,67515,BANKNIFTY26APR55400PE,BANKNIFTY,0,28/04/26,55400,0.05,30,PE,NFO-OPT,NFO
17283074,67512,BANKNIFTY26APR55300CE,BANKNIFTY,0,28/04/26,55300,0.05,30,CE,NFO-OPT,NFO
17283330,67513,BANKNIFTY26APR55300PE,BANKNIFTY,0,28/04/26,55300,0.05,30,PE,NFO-OPT,NFO
17282562,67510,BANKNIFTY26APR55200CE,BANKNIFTY,0,28/04/26,55200,0.05,30,CE,NFO-OPT,NFO
17282818,67511,BANKNIFTY26APR55200PE,BANKNIFTY,0,28/04/26,55200,0.05,30,PE,NFO-OPT,NFO
17279490,67498,BANKNIFTY26APR55100CE,BANKNIFTY,0,28/04/26,55100,0.05,30,CE,NFO-OPT,NFO
17279746,67499,BANKNIFTY26APR55100PE,BANKNIFTY,0,28/04/26,55100,0.05,30,PE,NFO-OPT,NFO
17278978,67496,BANKNIFTY26APR55000CE,BANKNIFTY,0,28/04/26,55000,0.05,30,CE,NFO-OPT,NFO
17279234,67497,BANKNIFTY26APR55000PE,BANKNIFTY,0,28/04/26,55000,0.05,30,PE,NFO-OPT,NFO
17278466,67494,BANKNIFTY26APR54900CE,BANKNIFTY,0,28/04/26,54900,0.05,30,CE,NFO-OPT,NFO
17278722,67495,BANKNIFTY26APR54900PE,BANKNIFTY,0,28/04/26,54900,0.05,30,PE,NFO-OPT,NFO
17277954,67492,BANKNIFTY26APR54800CE,BANKNIFTY,0,28/04/26,54800,0.05,30,CE,NFO-OPT,NFO
17278210,67493,BANKNIFTY26APR54800PE,BANKNIFTY,0,28/04/26,54800,0.05,30,PE,NFO-OPT,NFO
17277442,67490,BANKNIFTY26APR54700CE,BANKNIFTY,0,28/04/26,54700,0.05,30,CE,NFO-OPT,NFO
17277698,67491,BANKNIFTY26APR54700PE,BANKNIFTY,0,28/04/26,54700,0.05,30,PE,NFO-OPT,NFO
17276930,67488,BANKNIFTY26APR54600CE,BANKNIFTY,0,28/04/26,54600,0.05,30,CE,NFO-OPT,NFO
17277186,67489,BANKNIFTY26APR54600PE,BANKNIFTY,0,28/04/26,54600,0.05,30,PE,NFO-OPT,NFO
17276418,67486,BANKNIFTY26APR54500CE,BANKNIFTY,0,28/04/26,54500,0.05,30,CE,NFO-OPT,NFO
17276674,67487,BANKNIFTY26APR54500PE,BANKNIFTY,0,28/04/26,54500,0.05,30,PE,NFO-OPT,NFO
17275906,67484,BANKNIFTY26APR54400CE,BANKNIFTY,0,28/04/26,54400,0.05,30,CE,NFO-OPT,NFO
17276162,67485,BANKNIFTY26APR54400PE,BANKNIFTY,0,28/04/26,54400,0.05,30,PE,NFO-OPT,NFO
17274882,67480,BANKNIFTY26APR54300CE,BANKNIFTY,0,28/04/26,54300,0.05,30,CE,NFO-OPT,NFO
17266690,67448,BANKNIFTY26APR52700CE,BANKNIFTY,0,28/04/26,52700,0.05,30,CE,NFO-OPT,NFO
17266946,67449,BANKNIFTY26APR52700PE,BANKNIFTY,0,28/04/26,52700,0.05,30,PE,NFO-OPT,NFO
17266178,67446,BANKNIFTY26APR52600CE,BANKNIFTY,0,28/04/26,52600,0.05,30,CE,NFO-OPT,NFO
17266434,67447,BANKNIFTY26APR52600PE,BANKNIFTY,0,28/04/26,52600,0.05,30,PE,NFO-OPT,NFO
17265666,67444,BANKNIFTY26APR52500CE,BANKNIFTY,0,28/04/26,52500,0.05,30,CE,NFO-OPT,NFO
17265922,67445,BANKNIFTY26APR52500PE,BANKNIFTY,0,28/04/26,52500,0.05,30,PE,NFO-OPT,NFO
17265154,67442,BANKNIFTY26APR52400CE,BANKNIFTY,0,28/04/26,52400,0.05,30,CE,NFO-OPT,NFO
17265410,67443,BANKNIFTY26APR52400PE,BANKNIFTY,0,28/04/26,52400,0.05,30,PE,NFO-OPT,NFO
17264642,67440,BANKNIFTY26APR52300CE,BANKNIFTY,0,28/04/26,52300,0.05,30,CE,NFO-OPT,NFO
17264898,67441,BANKNIFTY26APR52300PE,BANKNIFTY,0,28/04/26,52300,0.05,30,PE,NFO-OPT,NFO
17264130,67438,BANKNIFTY26APR52200CE,BANKNIFTY,0,28/04/26,52200,0.05,30,CE,NFO-OPT,NFO
17264386,67439,BANKNIFTY26APR52200PE,BANKNIFTY,0,28/04/26,52200,0.05,30,PE,NFO-OPT,NFO
17263618,67436,BANKNIFTY26APR52100CE,BANKNIFTY,0,28/04/26,52100,0.05,30,CE,NFO-OPT,NFO
17263874,67437,BANKNIFTY26APR52100PE,BANKNIFTY,0,28/04/26,52100,0.05,30,PE,NFO-OPT,NFO
17263106,67434,BANKNIFTY26APR52000CE,BANKNIFTY,0,28/04/26,52000,0.05,30,CE,NFO-OPT,NFO
17263362,67435,BANKNIFTY26APR52000PE,BANKNIFTY,0,28/04/26,52000,0.05,30,PE,NFO-OPT,NFO
17262594,67432,BANKNIFTY26APR51900CE,BANKNIFTY,0,28/04/26,51900,0.05,30,CE,NFO-OPT,NFO
17262850,67433,BANKNIFTY26APR51900PE,BANKNIFTY,0,28/04/26,51900,0.05,30,PE,NFO-OPT,NFO
17262082,67430,BANKNIFTY26APR51800CE,BANKNIFTY,0,28/04/26,51800,0.05,30,CE,NFO-OPT,NFO
17262338,67431,BANKNIFTY26APR51800PE,BANKNIFTY,0,28/04/26,51800,0.05,30,PE,NFO-OPT,NFO
17261570,67428,BANKNIFTY26APR51700CE,BANKNIFTY,0,28/04/26,51700,0.05,30,CE,NFO-OPT,NFO
17261826,67429,BANKNIFTY26APR51700PE,BANKNIFTY,0,28/04/26,51700,0.05,30,PE,NFO-OPT,NFO
17261058,67426,BANKNIFTY26APR51600CE,BANKNIFTY,0,28/04/26,51600,0.05,30,CE,NFO-OPT,NFO
17261314,67427,BANKNIFTY26APR51600PE,BANKNIFTY,0,28/04/26,51600,0.05,30,PE,NFO-OPT,NFO
17260546,67424,BANKNIFTY26APR51500CE,BANKNIFTY,0,28/04/26,51500,0.05,30,CE,NFO-OPT,NFO
17260802,67425,BANKNIFTY26APR51500PE,BANKNIFTY,0,28/04/26,51500,0.05,30,PE,NFO-OPT,NFO
17260034,67422,BANKNIFTY26APR51400CE,BANKNIFTY,0,28/04/26,51400,0.05,30,CE,NFO-OPT,NFO
17260290,67423,BANKNIFTY26APR51400PE,BANKNIFTY,0,28/04/26,51400,0.05,30,PE,NFO-OPT,NFO
17259522,67420,BANKNIFTY26APR51300CE,BANKNIFTY,0,28/04/26,51300,0.05,30,CE,NFO-OPT,NFO
17259778,67421,BANKNIFTY26APR51300PE,BANKNIFTY,0,28/04/26,51300,0.05,30,PE,NFO-OPT,NFO
17259010,67418,BANKNIFTY26APR51200CE,BANKNIFTY,0,28/04/26,51200,0.05,30,CE,NFO-OPT,NFO
17259266,67419,BANKNIFTY26APR51200PE,BANKNIFTY,0,28/04/26,51200,0.05,30,PE,NFO-OPT,NFO
17258498,67416,BANKNIFTY26APR51100CE,BANKNIFTY,0,28/04/26,51100,0.05,30,CE,NFO-OPT,NFO
17258754,67417,BANKNIFTY26APR51100PE,BANKNIFTY,0,28/04/26,51100,0.05,30,PE,NFO-OPT,NFO
17257986,67414,BANKNIFTY26APR51000CE,BANKNIFTY,0,28/04/26,51000,0.05,30,CE,NFO-OPT,NFO
17258242,67415,BANKNIFTY26APR51000PE,BANKNIFTY,0,28/04/26,51000,0.05,30,PE,NFO-OPT,NFO
17257474,67412,BANKNIFTY26APR50900CE,BANKNIFTY,0,28/04/26,50900,0.05,30,CE,NFO-OPT,NFO
17257730,67413,BANKNIFTY26APR50900PE,BANKNIFTY,0,28/04/26,50900,0.05,30,PE,NFO-OPT,NFO
17256962,67410,BANKNIFTY26APR50800CE,BANKNIFTY,0,28/04/26,50800,0.05,30,CE,NFO-OPT,NFO
17257218,67411,BANKNIFTY26APR50800PE,BANKNIFTY,0,28/04/26,50800,0.05,30,PE,NFO-OPT,NFO
17256450,67408,BANKNIFTY26APR50700CE,BANKNIFTY,0,28/04/26,50700,0.05,30,CE,NFO-OPT,NFO
17256706,67409,BANKNIFTY26APR50700PE,BANKNIFTY,0,28/04/26,50700,0.05,30,PE,NFO-OPT,NFO
17255938,67406,BANKNIFTY26APR50600CE,BANKNIFTY,0,28/04/26,50600,0.05,30,CE,NFO-OPT,NFO
17256194,67407,BANKNIFTY26APR50600PE,BANKNIFTY,0,28/04/26,50600,0.05,30,PE,NFO-OPT,NFO
17255426,67404,BANKNIFTY26APR50500CE,BANKNIFTY,0,28/04/26,50500,0.05,30,CE,NFO-OPT,NFO
17255682,67405,BANKNIFTY26APR50500PE,BANKNIFTY,0,28/04/26,50500,0.05,30,PE,NFO-OPT,NFO
17254914,67402,BANKNIFTY26APR50400CE,BANKNIFTY,0,28/04/26,50400,0.05,30,CE,NFO-OPT,NFO
17255170,67403,BANKNIFTY26APR50400PE,BANKNIFTY,0,28/04/26,50400,0.05,30,PE,NFO-OPT,NFO
17254402,67400,BANKNIFTY26APR50300CE,BANKNIFTY,0,28/04/26,50300,0.05,30,CE,NFO-OPT,NFO
17254658,67401,BANKNIFTY26APR50300PE,BANKNIFTY,0,28/04/26,50300,0.05,30,PE,NFO-OPT,NFO
17253890,67398,BANKNIFTY26APR50200CE,BANKNIFTY,0,28/04/26,50200,0.05,30,CE,NFO-OPT,NFO
17254146,67399,BANKNIFTY26APR50200PE,BANKNIFTY,0,28/04/26,50200,0.05,30,PE,NFO-OPT,NFO
17252866,67394,BANKNIFTY26APR50100CE,BANKNIFTY,0,28/04/26,50100,0.05,30,CE,NFO-OPT,NFO
17253122,67395,BANKNIFTY26APR50100PE,BANKNIFTY,0,28/04/26,50100,0.05,30,PE,NFO-OPT,NFO
17252354,67392,BANKNIFTY26APR50000CE,BANKNIFTY,0,28/04/26,50000,0.05,30,CE,NFO-OPT,NFO
17252610,67393,BANKNIFTY26APR50000PE,BANKNIFTY,0,28/04/26,50000,0.05,30,PE,NFO-OPT,NFO
17251330,67388,BANKNIFTY26APR49900CE,BANKNIFTY,0,28/04/26,49900,0.05,30,CE,NFO-OPT,NFO
17251586,67389,BANKNIFTY26APR49900PE,BANKNIFTY,0,28/04/26,49900,0.05,30,PE,NFO-OPT,NFO
17250306,67384,BANKNIFTY26APR49800CE,BANKNIFTY,0,28/04/26,49800,0.05,30,CE,NFO-OPT,NFO
17250562,67385,BANKNIFTY26APR49800PE,BANKNIFTY,0,28/04/26,49800,0.05,30,PE,NFO-OPT,NFO
17249794,67382,BANKNIFTY26APR49700CE,BANKNIFTY,0,28/04/26,49700,0.05,30,CE,NFO-OPT,NFO
17250050,67383,BANKNIFTY26APR49700PE,BANKNIFTY,0,28/04/26,49700,0.05,30,PE,NFO-OPT,NFO
17248770,67378,BANKNIFTY26APR49600CE,BANKNIFTY,0,28/04/26,49600,0.05,30,CE,NFO-OPT,NFO
17249026,67379,BANKNIFTY26APR49600PE,BANKNIFTY,0,28/04/26,49600,0.05,30,PE,NFO-OPT,NFO
17239554,67342,BANKNIFTY26APR49500CE,BANKNIFTY,0,28/04/26,49500,0.05,30,CE,NFO-OPT,NFO
17247490,67373,BANKNIFTY26APR49500PE,BANKNIFTY,0,28/04/26,49500,0.05,30,PE,NFO-OPT,NFO
17239042,67340,BANKNIFTY26APR49400CE,BANKNIFTY,0,28/04/26,49400,0.05,30,CE,NFO-OPT,NFO
17239298,67341,BANKNIFTY26APR49400PE,BANKNIFTY,0,28/04/26,49400,0.05,30,PE,NFO-OPT,NFO
17238018,67336,BANKNIFTY26APR49300CE,BANKNIFTY,0,28/04/26,49300,0.05,30,CE,NFO-OPT,NFO
17238786,67339,BANKNIFTY26APR49300PE,BANKNIFTY,0,28/04/26,49300,0.05,30,PE,NFO-OPT,NFO
17237506,67334,BANKNIFTY26APR49200CE,BANKNIFTY,0,28/04/26,49200,0.05,30,CE,NFO-OPT,NFO
17237762,67335,BANKNIFTY26APR49200PE,BANKNIFTY,0,28/04/26,49200,0.05,30,PE,NFO-OPT,NFO
17234946,67324,BANKNIFTY26APR49100CE,BANKNIFTY,0,28/04/26,49100,0.05,30,CE,NFO-OPT,NFO
17236738,67331,BANKNIFTY26APR49100PE,BANKNIFTY,0,28/04/26,49100,0.05,30,PE,NFO-OPT,NFO
17233410,67318,BANKNIFTY26APR49000CE,BANKNIFTY,0,28/04/26,49000,0.05,30,CE,NFO-OPT,NFO
17234178,67321,BANKNIFTY26APR49000PE,BANKNIFTY,0,28/04/26,49000,0.05,30,PE,NFO-OPT,NFO
17232898,67316,BANKNIFTY26APR48900CE,BANKNIFTY,0,28/04/26,48900,0.05,30,CE,NFO-OPT,NFO
17233154,67317,BANKNIFTY26APR48900PE,BANKNIFTY,0,28/04/26,48900,0.05,30,PE,NFO-OPT,NFO
17232130,67313,BANKNIFTY26APR48800CE,BANKNIFTY,0,28/04/26,48800,0.05,30,CE,NFO-OPT,NFO
17232386,67314,BANKNIFTY26APR48800PE,BANKNIFTY,0,28/04/26,48800,0.05,30,PE,NFO-OPT,NFO
17231106,67309,BANKNIFTY26APR48700CE,BANKNIFTY,0,28/04/26,48700,0.05,30,CE,NFO-OPT,NFO
17231362,67310,BANKNIFTY26APR48700PE,BANKNIFTY,0,28/04/26,48700,0.05,30,PE,NFO-OPT,NFO
17230594,67307,BANKNIFTY26APR48600CE,BANKNIFTY,0,28/04/26,48600,0.05,30,CE,NFO-OPT,NFO
17230850,67308,BANKNIFTY26APR48600PE,BANKNIFTY,0,28/04/26,48600,0.05,30,PE,NFO-OPT,NFO
17230082,67305,BANKNIFTY26APR48500CE,BANKNIFTY,0,28/04/26,48500,0.05,30,CE,NFO-OPT,NFO
17230338,67306,BANKNIFTY26APR48500PE,BANKNIFTY,0,28/04/26,48500,0.05,30,PE,NFO-OPT,NFO
17229570,67303,BANKNIFTY26APR48400CE,BANKNIFTY,0,28/04/26,48400,0.05,30,CE,NFO-OPT,NFO
17229826,67304,BANKNIFTY26APR48400PE,BANKNIFTY,0,28/04/26,48400,0.05,30,PE,NFO-OPT,NFO
17229058,67301,BANKNIFTY26APR48300CE,BANKNIFTY,0,28/04/26,48300,0.05,30,CE,NFO-OPT,NFO
17229314,67302,BANKNIFTY26APR48300PE,BANKNIFTY,0,28/04/26,48300,0.05,30,PE,NFO-OPT,NFO
17228290,67298,BANKNIFTY26APR48200CE,BANKNIFTY,0,28/04/26,48200,0.05,30,CE,NFO-OPT,NFO
17228802,67300,BANKNIFTY26APR48200PE,BANKNIFTY,0,28/04/26,48200,0.05,30,PE,NFO-OPT,NFO
17222658,67276,BANKNIFTY26APR48100CE,BANKNIFTY,0,28/04/26,48100,0.05,30,CE,NFO-OPT,NFO
17222914,67277,BANKNIFTY26APR48100PE,BANKNIFTY,0,28/04/26,48100,0.05,30,PE,NFO-OPT,NFO
17222146,67274,BANKNIFTY26APR48000CE,BANKNIFTY,0,28/04/26,48000,0.05,30,CE,NFO-OPT,NFO
17222402,67275,BANKNIFTY26APR48000PE,BANKNIFTY,0,28/04/26,48000,0.05,30,PE,NFO-OPT,NFO
17216258,67251,BANKNIFTY26APR47500CE,BANKNIFTY,0,28/04/26,47500,0.05,30,CE,NFO-OPT,NFO
17216770,67253,BANKNIFTY26APR47500PE,BANKNIFTY,0,28/04/26,47500,0.05,30,PE,NFO-OPT,NFO
17213186,67239,BANKNIFTY26APR47000CE,BANKNIFTY,0,28/04/26,47000,0.05,30,CE,NFO-OPT,NFO
17213442,67240,BANKNIFTY26APR47000PE,BANKNIFTY,0,28/04/26,47000,0.05,30,PE,NFO-OPT,NFO
17210626,67229,BANKNIFTY26APR46500CE,BANKNIFTY,0,28/04/26,46500,0.05,30,CE,NFO-OPT,NFO
17210882,67230,BANKNIFTY26APR46500PE,BANKNIFTY,0,28/04/26,46500,0.05,30,PE,NFO-OPT,NFO
17204994,67207,BANKNIFTY26APR46000CE,BANKNIFTY,0,28/04/26,46000,0.05,30,CE,NFO-OPT,NFO
17205250,67208,BANKNIFTY26APR46000PE,BANKNIFTY,0,28/04/26,46000,0.05,30,PE,NFO-OPT,NFO
125129991,488789,ALUMINI26APRFUT,ALUMINI,0,30/04/26,0,0.05,1000,FUT,MCX-FUT,MCX
125130247,488790,ALUMINIUM26APRFUT,ALUMINIUM,0,30/04/26,0,0.05,5000,FUT,MCX-FUT,MCX
125130503,488791,COPPER26APRFUT,COPPER,0,30/04/26,0,0.05,2500,FUT,MCX-FUT,MCX
125130759,488792,LEAD26APRFUT,LEAD,0,30/04/26,0,0.05,5000,FUT,MCX-FUT,MCX
125131015,488793,LEADMINI26APRFUT,LEADMINI,0,30/04/26,0,0.05,1000,FUT,MCX-FUT,MCX
117128455,457533,SILVERM26APRFUT,SILVERM,0,30/04/26,0,1,5,FUT,MCX-FUT,MCX
119303431,466029,SILVERMIC26APRFUT,SILVERMIC,0,30/04/26,0,1,1,FUT,MCX-FUT,MCX
125131271,488794,ZINC26APRFUT,ZINC,0,30/04/26,0,0.05,5000,FUT,MCX-FUT,MCX
125131527,488795,ZINCMINI26APRFUT,ZINCMINI,0,30/04/26,0,0.05,1000,FUT,MCX-FUT,MCX
116433415,454818,GOLD26APRFUT,GOLD,0,02/04/26,0,1,100,FUT,MCX-FUT,MCX
122343431,477904,GOLDM26APRFUT,GOLDM,0,02/04/26,0,1,10,FUT,MCX-FUT,MCX
124544519,486502,CRUDEOIL26APRFUT,CRUDEOIL,0,20/04/26,0,1,100,FUT,MCX-FUT,MCX
124544775,486503,CRUDEOILM26APRFUT,CRUDEOILM,0,20/04/26,0,1,10,FUT,MCX-FUT,MCX
124791303,487466,NATGASMINI26APRFUT,NATGASMINI,0,27/04/26,0,0.1,250,FUT,MCX-FUT,MCX
124791047,487465,NATURALGAS26APRFUT,NATURALGAS,0,27/04/26,0,0.1,1250,FUT,MCX-FUT,MCX
117128199,457532,SILVER26MAYFUT,SILVER,0,05/05/26,0,1,30,FUT,MCX-FUT,MCX
